row_id,campaign_name,Platform,hotel,Date,impressions,Clicks,spend_idr,conversions,bookings_generated,Revenue_Generated_IDR,ad_creative_id,target_audience
1518,Flash Sale 48H ,Google Ads,Bisma Eight,2024-02-04,27032,653,8726035.0,48,22,100248720,CRE041,Lookalike
1519,eid holiday package,TikTok Ads,Alaya Ubud,2024-03-22,48693,2537,22106880.0,237,147,636803265,CRE041,Interest
1520,Summer Escape 2024,Organic,Komaneka Bisma,2024-01-15,25345,1942,1582174.0,119,75,207269850,CRE016,Retargeting
1521,Valentine Weekend ,Meta Ads,The Layar Seminyak,2024-01-15,49629,3444,14740834.0,342,204,328040364,CRE010,Broad
1522,Flash Sale 48H,TikTok Ads,Komaneka Bisma,2024-03-30,9601,718,1396482.0,36,11,44976459,CRE005,Lookalike
1523,Summer Escape 2024,TikTok Ads,Komaneka Bisma,2024-02-22,65142,4444,16467885.0,378,195,651470625,CRE013,Interest
1524,Long Weekend Promo ,Google Ads,Alaya Ubud,2024-03-14,49798,1481,15445193.0,137,72,292646376,,Retargeting
1525,Long Weekend Promo,Organic,Bisma Eight,2024-01-02,14527,822,23089767.0,50,21,143491131,CRE016,
1526,Summer Escape 2024,Google Ads,Alaya Ubud,2024-01-09,54497,4086,7549094.0,372,185,326350360,CRE026,Interest
1527,Summer Escape 2024,Meta Ads,The Mulia Nusa Dua,2024-01-11,67624,3836,4778198.0,150,69,396756417,CRE022,Broad
1528,Long Weekend Promo ,Email Campaign,The Layar Seminyak,2024-01-15,13139,597,12641287.0,39,31,66534525,CRE023,Lookalike
1529,Loyalty Member Deal,TikTok Ads,Bisma Eight,2024-03-29,47588,1518,5620199.0,110,45,190833120,CRE029,Retargeting
1530,valentine weekend,Meta Ads,Alaya Ubud,2024-01-05,6855,386,16436654.0,35,24,149665968,CRE037,Lookalike
1531,Summer Escape 2024,Google Ads,Katamama Resort,2024-02-28,45403,3315,2155582.0,383,122,836638912,CRE012,
1532,Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-03-06,47716,1837,13458246.0,69,48,326542080,,Interest
1533,Flash Sale 48H,Organic,Bisma Eight,2024-01-10,59608,2307,6087038.0,94,55,304164630,,Retargeting
1534,Long Weekend Promo,Email Campaign,The Mulia Nusa Dua,2024-01-18,14360,572,10381547.0,44,39,67918656,CRE003,
1535,Summer Escape 2024,Email Campaign,Katamama Resort,2024-02-26,23293,1170,12273692.0,28,11,87417858,CRE015,Interest
1536,Long Weekend Promo,Google Ads,Alaya Ubud,2024-03-16,49530,1733,24058701.0,89,46,247440900,CRE037,Broad
1537, Eid Holiday Package,Email Campaign,The Mulia Nusa Dua,2024-02-08,30807,1717,11506450.0,183,78,536446638,CRE023,Broad
1538, Long Weekend Promo,Meta Ads,Bisma Eight,2024-03-17,59094,4330,5103080.0,340,161,258055469,CRE025,Retargeting
1539,Long Weekend Promo,Google Ads,Komaneka Bisma,2024-02-23,46385,2791,1817189.0,257,158,329013986,CRE014,Retargeting
1540,Summer Escape 2024,Meta Ads,The Layar Seminyak,2024-02-11,37193,780,23851901.0,64,38,92170140,,Lookalike
1541,Summer Escape 2024 ,Email Campaign,Alaya Ubud,2024-03-28,69188,5275,10501057.0,426,259,1939175994,CRE030,Broad
1542,Summer Escape 2024,Meta Ads,Komaneka Bisma,2024-01-18,807,52,756728.0,2,1,3803912,CRE049,Broad
1543, Summer Escape 2024,Meta Ads,The Layar Seminyak,2024-03-07,69270,4204,7182624.0,459,312,574474680,CRE045,Retargeting
1544,Valentine Weekend,Organic,Komaneka Bisma,2024-01-02,35312,2208,19423004.0,106,70,257147660,CRE004,
1545,LONG WEEKEND PROMO,Organic,Alaya Ubud,2024-01-19,59603,3555,11659031.0,105,71,179385831,CRE011,
1546,Flash Sale 48H,Email Campaign,Bisma Eight,2024-03-11,24300,650,11203694.0,25,13,97731673,,Broad
1547, Eid Holiday Package,Meta Ads,Katamama Resort,2024-01-29,24762,1690,,153,84,671902308,CRE009,Interest
1548,Long Weekend Promo ,Organic,The Mulia Nusa Dua,2024-03-11,51044,1855,18782965.0,84,73,547641547,,Retargeting
1549,Loyalty Member Deal,Organic,The Mulia Nusa Dua,2024-02-06,37853,1256,8021321.0,56,20,66549620,CRE019,Broad
1550,Summer Escape 2024 ,Email Campaign,Komaneka Bisma,2024-01-12,66733,2074,22376890.0,82,72,342423144,CRE044,Retargeting
1551,Long Weekend Promo,TikTok Ads,Komaneka Bisma,2024-01-25,34266,570,15997606.0,15,8,24156008,,Broad
1552,Loyalty Member Deal ,Meta Ads,Bisma Eight,2024-02-03,19548,1554,9259429.0,116,94,334612176,CRE024,
1553,Long Weekend Promo,Google Ads,Alaya Ubud,2024-03-30,1956,149,5946146.0,14,12,59565972,CRE001,Lookalike
1554,eid holiday package,TikTok Ads,Katamama Resort,2024-03-07,40771,1888,20220590.0,117,69,513945603,CRE032,Interest
1555,Eid Holiday Package,Email Campaign,The Mulia Nusa Dua,2024-03-07,36500,2416,8817241.0,232,138,824340102,CRE019,Broad
1556,Summer Escape 2024,Organic,Alaya Ubud,2024-01-09,66157,2492,18012461.0,222,82,213152030,CRE047,Interest
1557,Valentine Weekend,Meta Ads,The Mulia Nusa Dua,2024-03-19,63375,3265,8884157.0,260,146,254630862,CRE017,
1558,Valentine Weekend,Organic,The Layar Seminyak,2024-02-29,6145,449,10782150.0,45,18,75987882,CRE025,Interest
1559,Eid Holiday Package,Organic,Komaneka Bisma,2024-02-09,31004,1851,16191241.0,116,61,269027080,,Interest
1560,Loyalty Member Deal,Email Campaign,Katamama Resort,2024-02-26,38738,2442,7464019.0,206,129,831676158,CRE013,Retargeting
1561,Valentine Weekend,Google Ads,The Mulia Nusa Dua,2024-03-08,42773,2688,16750815.0,311,103,613468000,CRE023,Lookalike
1562,Long Weekend Promo,Google Ads,Katamama Resort,2024-01-26,41286,2104,11835696.0,175,130,459200040,CRE007,Lookalike
1563, Loyalty Member Deal,TikTok Ads,Alaya Ubud,2024-03-19,38645,1417,22659422.0,95,41,97198085,CRE038,Lookalike
1564,Long Weekend Promo ,Meta Ads,The Mulia Nusa Dua,2024-02-11,62978,4323,2659445.0,279,191,1175053965,CRE007,
1565,FLASH SALE 48H,Google Ads,Bisma Eight,2024-02-07,27831,301,1335267.0,17,9,41615181,CRE006,Broad
1566,Long Weekend Promo,Organic,Bisma Eight,2024-02-20,11296,827,9705917.0,99,80,256609760,,Interest
1567,Valentine Weekend,Organic,Alaya Ubud,2024-02-11,19691,1321,18442617.0,111,52,359658832,CRE022,Lookalike
1568,Summer Escape 2024,Email Campaign,Komaneka Bisma,2024-01-21,59391,3109,21109344.0,193,158,712242038,CRE003,Lookalike
1569,loyalty member deal,Organic,The Mulia Nusa Dua,2024-03-16,7105,235,22766760.0,5,3,8351466,CRE021,Retargeting
1570,Eid Holiday Package ,Email Campaign,Komaneka Bisma,2024-01-10,9360,660,13704784.0,40,27,191151063,CRE019,Broad
1571,Eid Holiday Package,Organic,Komaneka Bisma,2024-02-06,12112,714,4071481.0,65,33,58326180,CRE046,Retargeting
1572,Summer Escape 2024,TikTok Ads,The Layar Seminyak,2024-03-20,53302,4256,24659200.0,308,148,1107423764,CRE034,Lookalike
1573,Long Weekend Promo,Organic,The Layar Seminyak,2024-01-17,40733,2430,8022716.0,163,129,677677119,,Lookalike
1574, Loyalty Member Deal,Organic,Katamama Resort,2024-01-22,58656,3708,8615856.0,115,56,162783264,CRE003,Retargeting
1575,Long Weekend Promo,Email Campaign,Katamama Resort,2024-02-05,13082,381,24753277.0,44,25,105562375,CRE048,Lookalike
1576,Valentine Weekend,TikTok Ads,Katamama Resort,2024-03-06,69158,4820,1183574.0,575,376,2815704576,,Broad
1577,flash sale 48h,Meta Ads,The Layar Seminyak,2024-02-10,63569,4990,15801274.0,427,147,468814899,CRE046,Interest
1578,summer escape 2024,Meta Ads,Komaneka Bisma,2024-01-17,1221,30,16203554.0,1,0,0,CRE045,Retargeting
1579,Eid Holiday Package,TikTok Ads,Alaya Ubud,2024-01-28,55681,1242,16950496.0,145,72,559793016,CRE015,Retargeting
1580,LONG WEEKEND PROMO,TikTok Ads,Komaneka Bisma,2024-02-14,4259,51,5890045.0,4,2,15488214,CRE005,
1581,Long Weekend Promo,TikTok Ads,The Mulia Nusa Dua,2024-01-04,2704,80,,8,3,8539941,CRE016,Lookalike
1582, Eid Holiday Package,Meta Ads,Katamama Resort,2024-01-25,68781,3805,5960496.0,316,120,862676040,CRE019,
1583,Eid Holiday Package ,TikTok Ads,Katamama Resort,2024-03-17,53402,745,1334999.0,71,62,368030078,,Interest
1584, Eid Holiday Package,Google Ads,The Mulia Nusa Dua,2024-01-26,23877,500,5495105.0,27,12,77114064,CRE030,Lookalike
1585,Valentine Weekend,Email Campaign,The Layar Seminyak,2024-01-14,63575,4854,22865784.0,255,121,194535330,,Broad
1586,Loyalty Member Deal,Email Campaign,The Layar Seminyak,2024-01-08,10441,176,22200426.0,5,2,6181088,,
1587,Flash Sale 48H,Meta Ads,The Mulia Nusa Dua,2024-02-23,73360,4979,8218017.0,413,147,273523341,CRE009,Lookalike
1588,Loyalty Member Deal ,Google Ads,Bisma Eight,2024-01-04,77636,3129,3919639.0,297,242,1702606730,CRE020,Interest
1589,Long Weekend Promo,Meta Ads,The Layar Seminyak,2024-02-24,31895,378,24828074.0,36,26,76385270,CRE007,Interest
1590,Summer Escape 2024,Meta Ads,The Layar Seminyak,2024-02-04,70607,2697,10517713.0,187,125,852905250,CRE023,
1591,Flash Sale 48H,TikTok Ads,The Layar Seminyak,2024-03-08,22392,1029,14422588.0,116,104,452701808,CRE049,Interest
1592,LOYALTY MEMBER DEAL,Meta Ads,Komaneka Bisma,2024-02-03,50235,3334,10983494.0,366,117,758671875,CRE013,Broad
1593,Long Weekend Promo,Organic,The Mulia Nusa Dua,2024-02-07,14349,807,19521797.0,59,33,190739406,CRE010,Retargeting
1594,Valentine Weekend,Meta Ads,The Layar Seminyak,2024-01-23,26982,1810,24445579.0,118,58,190803702,,Interest
1595,Flash Sale 48H ,Google Ads,Katamama Resort,2024-01-24,52492,2986,21619548.0,348,228,1800911124,,Lookalike
1596, Flash Sale 48H,Organic,The Mulia Nusa Dua,2024-01-06,61631,4760,16454207.0,103,92,592542376,CRE009,Interest
1597,Eid Holiday Package,Meta Ads,The Layar Seminyak,2024-03-29,79100,1159,3454617.0,135,40,122250240,CRE031,Interest
1598,Loyalty Member Deal,TikTok Ads,The Layar Seminyak,2024-03-03,68320,4004,15277210.0,262,214,617489938,CRE010,Lookalike
1599,Eid Holiday Package,Google Ads,Komaneka Bisma,2024-01-09,54839,4202,22218667.0,86,71,421950089,CRE039,Lookalike
1600,loyalty member deal,Google Ads,The Mulia Nusa Dua,2024-03-19,71849,3159,16451787.0,100,88,486206688,CRE049,Lookalike
