pos_transaction_id,outlet_name,hotel_name,transaction_date,customer_id,item_name,category,quantity,unit_price,total_amount,payment_method,staff_id
POS-011193,Katamama Dining,Katamama Resort,28 Mar 2024,CUST00284,Sparkling Water,Beverage,3,40000.0,"IDR 120,000",cash,STF020
POS-011194,Katamama Dining,Katamama Resort,28/03/2024,CUST00581,Fish & Chips,Food,3,103500.0,310500.0,Credit Card,STF013
POS-011195,Katamama Dining,Katamama Resort,03-28-2024,CUST00486,Fresh Juice,Beverage,1,55000.0,55000,GoPay,STF011
POS-011196,Katamama Dining,Katamama Resort,28/03/2024,CUST00350,Club Sandwich,Food,4,110000.0,"IDR 440,000",Cash,STF003
POS-011197,Katamama Dining,Katamama Resort,28/03/2024,CUST00674,Caesar Salad,Food,2,85500.0,171000.0,OVO,STF026
POS-011198,Katamama Dining,Katamama Resort,03-28-2024,CUST00739,Club Sandwich,Food,4,110000.0,"IDR 440,000",CC,STF045
POS-011199,Alaya Sky Bar,Alaya Ubud,28 Mar 2024,,Club Sandwich,Food,4,110000.0,440000,OVO,STF024
POS-011200,Alaya Sky Bar,Alaya Ubud,28 Mar 2024,,Tiramisu,Dessert,4,85000.0,340000.00,Dana,STF050
POS-011201,Alaya Sky Bar,Alaya Ubud,20240328,CUST00143,Chocolate Lava Cake,Dessert,2,72000.0,"IDR 144,000",GoPay,STF050
POS-011202,Alaya Sky Bar,Alaya Ubud,2024-03-28,,Smoothie,Beverage,4,77000.0,"IDR 308,000",Credit Card,STF016
POS-011203,Alaya Sky Bar,Alaya Ubud,03-28-2024,CUST00310,Tiramisu,Dessert,2,93500.00000000001,187000.00000000003,Cash,STF015
POS-011204,Alaya Sky Bar,Alaya Ubud,28 Mar 2024,,Fish & Chips,Food,2,103500.0,207000.0,Credit Card,STF001
POS-011205,Alaya Sky Bar,Alaya Ubud,20240328,CUST00195,Nasi Goreng,Food,4,85000.0,340000,Credit Card,STF036
POS-011206,Alaya Sky Bar,Alaya Ubud,28/03/2024,CUST00532,Fresh Juice,Beverage,4,55000.0,220000,Credit Card,STF042
POS-011207,Alaya Sky Bar,Alaya Ubud,03-28-2024,CUST00482,Coffee,Beverage,4,45000.0,180000,cash,STF044
POS-011208,Alaya Sky Bar,Alaya Ubud,20240328,,Tiramisu,Dessert,1,85000.0,85000,OVO,STF047
POS-011209,Alaya Sky Bar,Alaya Ubud,20240328,,Bintang Beer,Beverage,1,65000.0,65000,CC,STF035
POS-011210,Alaya Sky Bar,Alaya Ubud,20240328,CUST00305,Caesar Salad,Food,4,95000.0,380000.00,GoPay,STF020
POS-011211,Alaya Sky Bar,Alaya Ubud,28 Mar 2024,CUST00758,Beef Burger,Food,4,135000.0,540000,CC,STF024
POS-011212,Alaya Sky Bar,Alaya Ubud,2024-03-28,CUST00367,Chocolate Lava Cake,Dessert,2,72000.0,144000.0,OVO,STF015
POS-011213,Alaya Sky Bar,Alaya Ubud,03-28-2024,CUST00711,Cocktail,Beverage,3,108000.0,324000.0,Cash,STF021
POS-011214,Alaya Sky Bar,Alaya Ubud,03-28-2024,CUST00320,Pasta Carbonara,Food,4,125000.0,500000.00,GoPay,STF027
POS-011215,Alaya Sky Bar,Alaya Ubud,28/03/2024,,Club Sandwich,Food,4,110000.0,440000,cash,STF019
POS-011216,Alaya Sky Bar,Alaya Ubud,28/03/2024,CUST00474,Fish & Chips,Food,3,126500.00000000001,379500,GoPay,STF006
POS-011217,Alaya Sky Bar,Alaya Ubud,20240328,CUST00768,Club Sandwich,,4,121000.00000000001,"IDR 484,000",GoPay,STF001
POS-011218,Alaya Sky Bar,Alaya Ubud,03-28-2024,CUST00550,Beef Burger,,4,,486000,GoPay,STF039
POS-011219,Alaya Sky Bar,Alaya Ubud,03-28-2024,,nasi goreng,Food,1,93500.00000000001,93500.00000000001,Credit Card,STF050
POS-011220,Alaya Sky Bar,Alaya Ubud,28 Mar 2024,CUST00221,Fresh Juice,Beverage,3,55000.0,"IDR 165,000",OVO,STF007
POS-011221,Alaya Sky Bar,Alaya Ubud,20240328,,Tiramisu,Dessert,2,93500.00000000001,187000.00,CC,STF004
POS-011222,Alaya Sky Bar,Alaya Ubud,2024-03-28,CUST00059,Club Sandwich,Food,2,110000.0,220000,CC,STF012
POS-011223,Bisma Restaurant,Bisma Eight,20240328,CUST00351,Pasta Carbonara,Food,1,137500.0,137500.0,cash,STF037
POS-011224,Bisma Restaurant,Bisma Eight,20240328,CUST00087,Club Sandwich,Food,1,121000.00000000001,"IDR 121,000",cash,STF008
POS-011225,Bisma Restaurant,Bisma Eight,20240328,CUST00671,Smoothie,Beverage,3,77000.0,231000,Dana,STF016
POS-011226,Bisma Restaurant,Bisma Eight,28 Mar 2024,CUST00553,Club Sandwich,Food,3,110000.0,330000.00,Credit Card,STF038
POS-011227,Bisma Restaurant,Bisma Eight,28/03/2024,,Bintang Beer,Beverage,1,65000.0,65000,Credit Card,STF025
POS-011228,Bisma Restaurant,Bisma Eight,28 Mar 2024,,Smoothie,,3,70000.0,210000,cash,STF026
POS-011229,Bisma Restaurant,Bisma Eight,28/03/2024,CUST00780,Beef Burger,Food,2,148500.0,297000.0,Credit Card,STF042
POS-011230,Bisma Restaurant,Bisma Eight,2024-03-28,CUST00608,Pasta Carbonara,Food,2,125000.0,250000,Credit Card,STF011
POS-011231,Bisma Restaurant,Bisma Eight,2024-03-28,CUST00011,kopi,Beverage,1,40500.0,40500.0,Dana,STF013
POS-011232,Bisma Restaurant,Bisma Eight,2024-03-28,CUST00059,Bintang Beer,Beverage,2,65000.0,130000,Dana,STF017
POS-011233,Bisma Restaurant,Bisma Eight,20240328,CUST00605,Nasi goreng spesial,Food,4,93500.00000000001,374000.00,OVO,STF036
POS-011234,Bisma Restaurant,Bisma Eight,03-28-2024,CUST00010,Pasta Carbonara,Food,3,125000.0,375000.00,OVO,STF004
POS-011235,Bisma Restaurant,,03-28-2024,CUST00481,Ice Cream,Dessert,2,66000.0,132000.00,cash,STF028
POS-011236,Bisma Restaurant,Bisma Eight,28 Mar 2024,CUST00546,Fresh Juice,Beverage,1,55000.0,55000,OVO,STF048
POS-011237,Bisma Restaurant,Bisma Eight,28/03/2024,CUST00403,Fish & Chips,Food,4,115000.0,460000,Credit Card,STF048
POS-011238,Bisma Restaurant,Bisma Eight,28/03/2024,CUST00443,nasi_goreng,Food,3,93500.00000000001,280500.00000000006,Cash,STF015
POS-011239,Bisma Restaurant,Bisma Eight,20240328,CUST00197,Fresh Juice,Beverage,3,60500.00000000001,181500.00000000003,CC,STF006
POS-011240,Bisma Restaurant,Bisma Eight,28/03/2024,CUST00220,Pasta Carbonara,Food,3,112500.0,"IDR 337,500",Dana,STF034
POS-011241,Bisma Restaurant,Bisma Eight,28 Mar 2024,,Tiramisu,Dessert,2,76500.0,"IDR 153,000",cash,STF019
POS-011242,Bisma Restaurant,Bisma Eight,2024-03-28,CUST00586,Bintang Beer,Beverage,2,71500.0,143000.00,Dana,STF007
POS-011243,Bisma Restaurant,Bisma Eight,2024-03-28,CUST00221,Nasi Goreng,Food,3,,255000.00,cash,STF050
POS-011244,Bisma Restaurant,Bisma Eight,28/03/2024,CUST00061,coffie,Beverage,4,45000.0,180000.00,Cash,STF012
POS-011245,Bisma Restaurant,,2024-03-28,CUST00006,Sparkling Water,Beverage,4,40000.0,160000,CC,STF001
POS-011246,Bisma Restaurant,Bisma Eight,03-28-2024,,Pasta Carbonara,Food,4,125000.0,500000,GoPay,STF009
POS-011247,Bisma Restaurant,Bisma Eight,28/03/2024,CUST00442,Nasi Goreng,Food,2,76500.0,"IDR 153,000",cash,STF013
POS-011248,Bisma Restaurant,Bisma Eight,28/03/2024,CUST00536,Cocktail,Beverage,1,108000.0,108000.0,GoPay,STF009
POS-011249,Bisma Restaurant,Bisma Eight,03-28-2024,,Fish & Chips,Food,3,115000.0,345000,Cash,STF027
POS-011250,Bisma Restaurant,Bisma Eight,03-28-2024,,Ice Cream,Dessert,1,60000.0,60000,Dana,STF033
POS-011251,Bisma Restaurant,Bisma Eight,03-28-2024,CUST00493,Fresh Juice,Beverage,3,,"IDR 165,000",Credit Card,STF021
POS-011252,Bisma Restaurant,Bisma Eight,28 Mar 2024,CUST00711,Smoothie,Beverage,2,77000.0,154000.0,GoPay,STF040
POS-011253,Bisma Restaurant,Bisma Eight,2024-03-28,,Chocolate Lava Cake,Dessert,2,80000.0,160000.00,Credit Card,STF024
POS-011254,Bisma Restaurant,Bisma Eight,2024-03-28,CUST00396,Sparkling Water,Beverage,3,40000.0,120000,CC,STF044
POS-011255,Bisma Restaurant,Bisma Eight,20240328,CUST00418,Tiramisu,Dessert,1,76500.0,76500.0,Cash,STF040
POS-011256,Bisma Restaurant,Bisma Eight,28 Mar 2024,,Pasta Carbonara,Food,3,137500.0,412500.0,cash,STF044
POS-011257,Mulia Gelato,The Mulia Nusa Dua,28/03/2024,CUST00442,Pasta Carbonara,Food,4,125000.0,500000,CC,STF012
POS-011257,Mulia Gelato,The Mulia Nusa Dua,28/03/2024,CUST00442,Pasta Carbonara,Food,4,125000.0,500000,CC,STF012
POS-011258,Mulia Gelato,The Mulia Nusa Dua,28 Mar 2024,CUST00046,Smoothie,Beverage,2,63000.0,126000.0,CC,STF017
POS-011259,Mulia Gelato,,03-28-2024,CUST00591,Beef Burger,Food,2,121500.0,243000.0,Cash,STF013
POS-011260,Mulia Gelato,The Mulia Nusa Dua,2024-03-28,,Club Sandwich,Food,2,110000.0,220000,Cash,STF008
POS-011261,Mulia Gelato,The Mulia Nusa Dua,28 Mar 2024,CUST00719,Fish & Chips,Food,3,115000.0,345000,Cash,STF018
POS-011262,Mulia Gelato,The Mulia Nusa Dua,20240328,,Bintang Beer,Beverage,2,65000.0,130000,Cash,STF002
POS-011263,Mulia Gelato,The Mulia Nusa Dua,28 Mar 2024,CUST00219,Nasi goreng spesial,Food,4,85000.0,340000,cash,STF025
POS-011264,Mulia Gelato,The Mulia Nusa Dua,28 Mar 2024,CUST00459,Cocktail,Beverage,3,120000.0,360000,CC,STF026
POS-011265,Mulia Gelato,The Mulia Nusa Dua,28/03/2024,,Caesar Salad,Food,2,104500.00000000001,209000,Credit Card,STF015
POS-011266,Mulia Gelato,The Mulia Nusa Dua,2024-03-28,CUST00423,Fish & Chips,Food,3,115000.0,345000,Dana,STF034
POS-011267,Mulia Gelato,The Mulia Nusa Dua,20240328,,Caesar Salad,Food,2,85500.0,171000.0,Dana,STF002
POS-011268,Mulia Gelato,The Mulia Nusa Dua,2024-03-28,CUST00296,Club Sandwich,Food,2,110000.0,220000,Credit Card,STF032
POS-011269,Komaneka Tea Lounge,Komaneka Bisma,20240328,,Fish & Chips,Food,4,115000.0,460000,GoPay,STF022
POS-011270,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00621,Tiramisu,Dessert,1,85000.0,85000,GoPay,STF009
POS-011271,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00092,Bintang Beer,Beverage,1,,"IDR 65,000",GoPay,STF007
POS-011272,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00195,Nasi Goreng,Food,4,85000.0,340000,Cash,STF015
POS-011273,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00755,Bintang Beer,Beverage,2,65000.0,130000,CC,STF041
POS-011274,Komaneka Tea Lounge,Komaneka Bisma,20240328,CUST00215,Pasta Carbonara,Food,3,125000.0,375000,GoPay,STF045
POS-011275,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00313,Fish & Chips,Food,1,103500.0,"IDR 103,500",GoPay,STF020
POS-011276,Komaneka Tea Lounge,Komaneka Bisma,28 Mar 2024,CUST00138,Pasta Carbonara,Food,3,137500.0,412500.0,Dana,STF026
POS-011277,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00559,Tiramisu,Dessert,4,85000.0,"IDR 340,000",OVO,STF002
POS-011278,Komaneka Tea Lounge,Komaneka Bisma,20240328,,Fish & Chips,Food,4,115000.0,460000,Dana,STF032
POS-011279,Komaneka Tea Lounge,Komaneka Bisma,20240328,CUST00726,Chocolate Lava Cake,Dessert,4,80000.0,320000,GoPay,STF004
POS-011280,Komaneka Tea Lounge,Komaneka Bisma,20240328,CUST00594,Beef Burger,,2,135000.0,270000,GoPay,STF010
POS-011281,Komaneka Tea Lounge,Komaneka Bisma,20240328,CUST00048,Club Sandwich,Food,2,110000.0,220000.00,Cash,STF044
POS-011282,Komaneka Tea Lounge,Komaneka Bisma,03-28-2024,CUST00739,Chocolate Lava Cake,Dessert,2,80000.0,160000,Dana,STF002
POS-011283,Komaneka Tea Lounge,Komaneka Bisma,03-28-2024,CUST00630,Smoothie,Beverage,1,63000.0,63000.0,GoPay,STF036
POS-011284,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00333,Fish & Chips,Food,4,115000.0,"IDR 460,000",OVO,STF022
POS-011284,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00333,Fish & Chips,Food,4,115000.0,"IDR 460,000",OVO,STF022
POS-011285,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,CUST00699,Caesar Salad,Food,3,85500.0,256500.0,GoPay,STF002
POS-011286,Komaneka Tea Lounge,Komaneka Bisma,20240328,CUST00116,Pasta Carbonara,Food,2,125000.0,250000.00,CC,STF036
POS-011287,Komaneka Tea Lounge,,28/03/2024,CUST00619,Pasta Carbonara,Food,2,125000.0,250000.00,GoPay,STF012
POS-011288,Komaneka Tea Lounge,,28/03/2024,,Fish & Chips,Food,4,126500.00000000001,506000.00,cash,STF038
POS-011289,Komaneka Tea Lounge,Komaneka Bisma,28 Mar 2024,CUST00782,Tiramisu,Dessert,2,93500.00000000001,187000,Credit Card,STF023
POS-011290,Komaneka Tea Lounge,,28/03/2024,CUST00450,Pasta Carbonara,Food,2,125000.0,250000.00,CC,STF016
POS-011291,Komaneka Tea Lounge,Komaneka Bisma,03-28-2024,,Beef Burger,Food,2,121500.0,243000.0,cash,STF017
POS-011292,Komaneka Tea Lounge,Komaneka Bisma,2024-03-28,CUST00159,Coffee,Beverage,4,45000.0,180000,cash,STF023
POS-011293,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,,Club Sandwich,Food,4,121000.00000000001,484000.00000000006,cash,STF032
POS-011294,Komaneka Tea Lounge,Komaneka Bisma,2024-03-28,,Club Sandwich,Food,1,121000.00000000001,121000.00000000001,Credit Card,STF007
POS-011295,Komaneka Tea Lounge,Komaneka Bisma,28/03/2024,,NasiGoreng,Food,2,,187000,Cash,STF008
POS-011296,The Layar - Main Bar,The Layar Seminyak,20240329,CUST00033,Pasta Carbonara,Food,3,125000.0,375000,GoPay,STF021
POS-011297,The Layar - Main Bar,The Layar Seminyak,29/03/2024,,Fresh Juice,Beverage,3,55000.0,"IDR 165,000",Credit Card,STF007
POS-011298,The Layar - Main Bar,The Layar Seminyak,29/03/2024,CUST00031,Ice Cream,Dessert,3,60000.0,180000.00,GoPay,STF017
POS-011299,The Layar - Main Bar,The Layar Seminyak,29 Mar 2024,,Smoothie,Beverage,1,,70000,cash,STF007
POS-011300,The Layar - Main Bar,The Layar Seminyak,20240329,CUST00654,Fresh Juice,Beverage,1,55000.0,55000.00,GoPay,STF009
POS-011301,The Layar - Main Bar,The Layar Seminyak,29/03/2024,CUST00773,Nasi Goreng,Food,2,85000.0,"IDR 170,000",cash,STF020
POS-011302,The Layar - Main Bar,The Layar Seminyak,29 Mar 2024,,Chocolate Lava Cake,Dessert,3,,216000.0,Credit Card,STF035
POS-011303,The Layar - Main Bar,The Layar Seminyak,29 Mar 2024,CUST00630,cocktail,Beverage,2,132000.0,264000,GoPay,STF039
POS-011304,The Layar - Main Bar,The Layar Seminyak,20240329,CUST00351,Nasi Goreng,Food,2,85000.0,170000,Credit Card,STF022
POS-011305,The Layar - Main Bar,The Layar Seminyak,2024-03-29,CUST00792,Pasta Carbonara,Food,3,125000.0,"IDR 375,000",Dana,STF030
POS-011306,The Layar - Main Bar,The Layar Seminyak,03-29-2024,CUST00558,Tiramisu,Dessert,3,85000.0,255000,Dana,STF039
POS-011307,The Layar - Main Bar,The Layar Seminyak,2024-03-29,CUST00772,Caesar Salad,Food,2,95000.0,190000,Credit Card,STF022
POS-011308,The Layar - Main Bar,The Layar Seminyak,03-29-2024,CUST00391,Pasta Carbonara,Food,2,137500.0,275000.0,Dana,STF035
POS-011309,The Layar - Main Bar,,29 Mar 2024,,Fresh Juice,Beverage,2,55000.0,110000,CC,STF016
POS-011310,The Layar - Main Bar,The Layar Seminyak,20240329,CUST00453,Sparkling Water,Beverage,4,44000.0,176000.0,Dana,STF039
POS-011311,The Layar - Main Bar,The Layar Seminyak,29/03/2024,CUST00422,Caesar Salad,Food,4,95000.0,380000,GoPay,STF021
POS-011312,The Layar - Main Bar,The Layar Seminyak,03-29-2024,CUST00145,Nasi Goreng,Food,2,93500.00000000001,187000.00000000003,Dana,STF046
POS-011313,The Layar - Main Bar,The Layar Seminyak,03-29-2024,CUST00794,Chocolate Lava Cake,Dessert,4,72000.0,288000.0,cash,STF040
POS-011314,Katamama Lobby Bar,Katamama Resort,20240329,,Club Sandwich,Food,1,110000.0,110000,OVO,STF015
POS-011315,Katamama Lobby Bar,Katamama Resort,2024-03-29,CUST00663,Fresh Juice,Beverage,3,55000.0,"IDR 165,000",Dana,STF001
POS-011316,Katamama Lobby Bar,Katamama Resort,29 Mar 2024,CUST00670,Club Sandwich,Food,4,99000.0,396000.0,OVO,STF012
POS-011317,Katamama Lobby Bar,Katamama Resort,20240329,CUST00719,Fish & Chips,Food,4,115000.0,460000.00,OVO,STF009
POS-011318,Katamama Lobby Bar,Katamama Resort,20240329,CUST00111,Sparkling Water,Beverage,1,40000.0,"IDR 40,000",Cash,STF032
POS-011319,Katamama Lobby Bar,Katamama Resort,03-29-2024,CUST00795,Fish & Chips,Food,1,126500.00000000001,126500.00,CC,STF026
POS-011320,Katamama Lobby Bar,Katamama Resort,03-29-2024,CUST00443,Tiramisu,,2,93500.00000000001,187000.00,Cash,STF029
POS-011321,Katamama Lobby Bar,Katamama Resort,29 Mar 2024,CUST00383,Tiramisu,,3,93500.00000000001,280500,OVO,STF024
POS-011322,Katamama Lobby Bar,Katamama Resort,29/03/2024,CUST00082,Nasi Goreng,Food,2,85000.0,170000.00,cash,STF048
POS-011323,Katamama Lobby Bar,Katamama Resort,2024-03-29,,Fish & Chips,Food,3,115000.0,345000,GoPay,STF050
POS-011323,Katamama Lobby Bar,Katamama Resort,2024-03-29,,Fish & Chips,Food,3,115000.0,345000,GoPay,STF050
POS-011324,Katamama Lobby Bar,Katamama Resort,29/03/2024,CUST00072,Nasi Goreng,Food,2,85000.0,170000,GoPay,STF031
POS-011325,Katamama Lobby Bar,Katamama Resort,29/03/2024,,Ice Cream,Dessert,1,60000.0,60000,Dana,STF018
POS-011326,Katamama Lobby Bar,Katamama Resort,29/03/2024,CUST00489,Bintang Beer,Beverage,1,,65000,GoPay,STF033
POS-011327,Alaya Cafe,Alaya Ubud,29/03/2024,CUST00362,Smoothie,Beverage,2,63000.0,126000.0,Dana,STF012
POS-011328,Alaya Cafe,Alaya Ubud,20240329,,Pasta Carbonara,Food,1,112500.0,112500.0,Cash,STF026
POS-011329,Alaya Cafe,Alaya Ubud,29/03/2024,CUST00567,Fish & Chips,Food,1,126500.00000000001,126500.00,GoPay,STF047
POS-011330,Alaya Cafe,Alaya Ubud,2024-03-29,CUST00454,Fish & Chips,Food,2,103500.0,207000.0,GoPay,STF034
POS-011331,Alaya Cafe,Alaya Ubud,2024-03-29,CUST00150,Club Sandwich,Food,3,110000.0,"IDR 330,000",Credit Card,STF010
POS-011332,Alaya Cafe,Alaya Ubud,29 Mar 2024,CUST00760,Nasi Goreng,Food,2,76500.0,153000.0,CC,STF009
POS-011333,Alaya Cafe,Alaya Ubud,29 Mar 2024,CUST00314,Sparkling Water,Beverage,3,44000.0,132000.0,CC,STF030
POS-011334,Alaya Cafe,Alaya Ubud,2024-03-29,CUST00739,Fish & Chips,Food,1,103500.0,"IDR 103,500",cash,STF001
POS-011335,Alaya Cafe,Alaya Ubud,20240329,CUST00456,Fish & Chips,Food,2,115000.0,230000,CC,STF049
POS-011336,Alaya Cafe,Alaya Ubud,03-29-2024,,Fish & Chips,Food,3,115000.0,345000,cash,STF011
POS-011337,Alaya Cafe,Alaya Ubud,03-29-2024,CUST00394,Fresh Juice,Beverage,2,55000.0,110000,cash,STF015
POS-011338,Alaya Cafe,Alaya Ubud,29/03/2024,,Fresh Juice,Beverage,2,49500.0,99000.00,Credit Card,STF029
POS-011339,Alaya Cafe,Alaya Ubud,20240329,,Fish & Chips,Food,1,126500.00000000001,126500.00,cash,STF040
POS-011340,Alaya Cafe,Alaya Ubud,29 Mar 2024,CUST00269,Kopi,Beverage,3,45000.0,135000,Credit Card,STF031
POS-011341,Alaya Cafe,Alaya Ubud,20240329,,Coffee,Beverage,1,45000.0,45000,Cash,STF008
POS-011342,Alaya Cafe,Alaya Ubud,29 Mar 2024,CUST00465,Nasi Goreng,Food,1,93500.00000000001,93500.00000000001,GoPay,STF043
POS-011343,Alaya Cafe,,03-29-2024,,Smoothie,Beverage,3,70000.0,210000.00,Credit Card,STF008
POS-011344,Alaya Cafe,Alaya Ubud,29 Mar 2024,CUST00669,Smoothie,Beverage,1,70000.0,70000.00,Credit Card,STF027
POS-011345,Alaya Cafe,Alaya Ubud,29 Mar 2024,CUST00316,Caesar Salad,Food,4,85500.0,342000.0,CC,STF036
POS-011346,Alaya Cafe,Alaya Ubud,29 Mar 2024,CUST00217,Pasta Carbonara,Food,3,125000.0,"IDR 375,000",Dana,STF033
POS-011347,Alaya Cafe,Alaya Ubud,29 Mar 2024,,Pasta Carbonara,Food,4,137500.0,550000.0,Credit Card,STF002
POS-011348,Alaya Cafe,Alaya Ubud,20240329,CUST00054,Fresh Juice,,2,55000.0,110000,cash,STF004
POS-011349,Alaya Cafe,Alaya Ubud,03-29-2024,CUST00640,Club Sandwich,Food,2,121000.00000000001,242000.00000000003,Credit Card,STF047
POS-011350,Alaya Cafe,Alaya Ubud,20240329,CUST00639,Club Sandwich,Food,2,99000.0,198000.00,OVO,STF026
POS-011351,Alaya Cafe,Alaya Ubud,03-29-2024,CUST00460,Fresh Juice,Beverage,2,60500.00000000001,121000,Credit Card,STF012
POS-011352,Alaya Cafe,Alaya Ubud,03-29-2024,CUST00454,Chocolate Lava Cake,Dessert,1,80000.0,80000,Credit Card,STF016
POS-011353,Bisma Restaurant,Bisma Eight,03-29-2024,CUST00441,Sparkling Water,Beverage,2,40000.0,80000,Dana,STF004
POS-011354,Bisma Restaurant,Bisma Eight,29 Mar 2024,CUST00762,Caesar Salad,Food,1,85500.0,85500.0,CC,STF022
POS-011355,Bisma Restaurant,Bisma Eight,29 Mar 2024,CUST00292,Cocktail,Beverage,4,108000.0,432000.0,CC,STF039
POS-011356,Bisma Restaurant,Bisma Eight,03-29-2024,CUST00245,Chocolate Lava Cake,Dessert,1,80000.0,"IDR 80,000",cash,STF032
POS-011357,Bisma Restaurant,Bisma Eight,20240329,CUST00380,Pasta Carbonara,Food,2,112500.0,"IDR 225,000",Dana,STF041
POS-011358,Bisma Restaurant,Bisma Eight,29 Mar 2024,CUST00430,Pasta Carbonara,Food,2,125000.0,250000.00,Credit Card,STF027
POS-011359,Bisma Restaurant,Bisma Eight,2024-03-29,CUST00493,Caesar Salad,Food,3,95000.0,285000,GoPay,STF032
POS-011360,Bisma Restaurant,Bisma Eight,20240329,CUST00556,Club Sandwich,Food,3,110000.0,"IDR 330,000",OVO,STF024
POS-011361,Bisma Restaurant,Bisma Eight,2024-03-29,CUST00238,Pasta Carbonara,Food,3,112500.0,337500.0,GoPay,STF045
POS-011362,Bisma Restaurant,Bisma Eight,29 Mar 2024,CUST00392,Club Sandwich,Food,3,110000.0,330000,Dana,STF009
POS-011363,Bisma Restaurant,Bisma Eight,29/03/2024,CUST00491,Club Sandwich,Food,1,110000.0,110000,Credit Card,STF042
POS-011364,Bisma Restaurant,Bisma Eight,29/03/2024,CUST00345,Nasi Goreng,Food,4,76500.0,306000.0,Credit Card,STF005
POS-011365,Bisma Restaurant,Bisma Eight,29/03/2024,CUST00522,Sparkling Water,Beverage,3,36000.0,108000.00,OVO,STF026
POS-011366,Bisma Restaurant,Bisma Eight,03-29-2024,CUST00136,Coffee,Beverage,3,49500.00000000001,148500,GoPay,STF009
POS-011367,Bisma Restaurant,Bisma Eight,29/03/2024,CUST00790,Club Sandwich,Food,1,121000.00000000001,121000.00,GoPay,STF007
POS-011368,Bisma Restaurant,Bisma Eight,29/03/2024,CUST00756,Club Sandwich,Food,3,121000.00000000001,363000.00000000006,Cash,STF047
POS-011369,Bisma Restaurant,Bisma Eight,20240329,CUST00004,Sparkling Water,Beverage,4,40000.0,160000,OVO,STF009
POS-011370,Bisma Restaurant,Bisma Eight,29/03/2024,CUST00318,nasi goreng,Food,3,76500.0,229500.0,Cash,STF016
POS-011371,Bisma Restaurant,Bisma Eight,20240329,,Bintang Beer,Beverage,3,65000.0,195000,CC,STF025
POS-011372,Bisma Restaurant,Bisma Eight,29 Mar 2024,CUST00676,Club Sandwich,Food,3,121000.00000000001,363000.00000000006,GoPay,STF036
POS-011373,Bisma Restaurant,Bisma Eight,03-29-2024,,Beef Burger,Food,2,148500.0,297000.0,OVO,STF047
POS-011374,Bisma Restaurant,Bisma Eight,03-29-2024,CUST00399,Club Sandwich,Food,1,110000.0,110000,Dana,STF018
POS-011375,Mulia Soleil,The Mulia Nusa Dua,20240329,CUST00284,cocktail,Beverage,4,120000.0,480000,GoPay,STF020
POS-011376,Mulia Soleil,The Mulia Nusa Dua,29 Mar 2024,,Fish & Chips,Food,3,115000.0,345000,Dana,STF046
POS-011377,Mulia Soleil,The Mulia Nusa Dua,29/03/2024,CUST00479,Nasi Goreng,Food,3,85000.0,255000,Cash,STF016
POS-011378,Mulia Soleil,The Mulia Nusa Dua,29/03/2024,CUST00038,Caesar Salad,Food,1,104500.00000000001,104500.00000000001,CC,STF020
POS-011379,Mulia Soleil,The Mulia Nusa Dua,2024-03-29,,Caesar Salad,Food,3,85500.0,256500.0,Cash,STF016
POS-011380,Mulia Soleil,The Mulia Nusa Dua,2024-03-29,CUST00404,Caesar Salad,Food,3,,285000,GoPay,STF007
POS-011381,Mulia Soleil,The Mulia Nusa Dua,03-29-2024,,Bintang Beer,Beverage,4,65000.0,260000.00,Cash,STF023
POS-011382,Mulia Soleil,The Mulia Nusa Dua,29/03/2024,CUST00468,Nasi Goreng,Food,1,85000.0,"IDR 85,000",Dana,STF029
POS-011383,Mulia Soleil,The Mulia Nusa Dua,20240329,,Caesar Salad,Food,4,,380000,Cash,STF023
POS-011384,Mulia Soleil,The Mulia Nusa Dua,2024-03-29,,Coffee,Beverage,4,45000.0,180000,cash,STF002
POS-011385,Mulia Soleil,The Mulia Nusa Dua,2024-03-29,CUST00558,Ice Cream,Dessert,2,60000.0,"IDR 120,000",GoPay,STF019
